date,end,delta,delta_ratio,isup,avrage,high,low,volume,transation_value,total_value
1999-10-13,855.52,-0.73,-0.09,1,848.4,856.36,840.14,287223,3097954,
1999-10-12,856.25,21.86,2.62,0,830.1,856.25,829.88,298505,3194333,
1999-10-11,834.39,-5.02,-0.6,1,845.8,850.96,830.32,245309,2766021,
1999-10-08,839.41,-11.74,-1.38,1,846.62,853.16,833.64,311794,3460383,
1999-10-07,851.15,15.84,1.9,0,838.04,852.37,828.69,341780,3973066,
1999-10-06,835.31,43.76,5.53,0,799.34,837.44,792.05,277999,3397995,
1999-10-05,791.55,-26.82,-3.28,1,825.17,838.96,788.22,284856,3211181,
1999-10-04,818.37,-20.98,-2.5,1,840.14,853.02,818.28,233746,2532639,
1999-10-01,839.35,3.17,0.38,0,838.65,847.29,800.97,262919,3197234,
1999-09-30,836.18,-32.7,-3.76,1,859.67,879,836.18,231427,3440653,
1999-09-29,868.88,-31.85,-3.54,1,895.7,898.18,868.88,251793,3192891,
1999-09-28,900.73,-3.06,-0.34,1,909.2,919.56,894.38,225047,3076258,
1999-09-27,903.79,-37.78,-4.01,1,941.7,941.7,903.79,219380,3008709,
1999-09-22,941.57,-15.85,-1.66,1,956.7,960.36,940.13,301875,4854901,
1999-09-21,957.42,23.54,2.52,0,944.01,963.68,940.44,305232,4484497,
1999-09-20,933.88,8.68,0.94,0,933.86,939.56,923.56,234856,2790842,
1999-09-17,925.2,9.04,0.99,0,902.53,931.18,893.08,222791,3131466,
1999-09-16,916.16,-36.53,-3.83,1,948.49,949.62,916.1,246102,3392113,
1999-09-15,952.69,-15.85,-1.64,1,967.72,970.89,947.85,261235,3395701,
1999-09-14,968.54,-12.37,-1.26,1,981.66,982.32,964.49,289965,4055614,
1999-09-13,980.91,18.93,1.97,0,973.71,984.57,964.97,297900,4563031,
1999-09-10,961.98,11.45,1.2,0,951.95,974.15,951.21,297619,4423416,
1999-09-09,950.53,13.6,1.45,0,940.02,950.53,937.8,234209,3492018,
1999-09-08,936.93,-6.99,-0.74,1,942.98,952.37,932.45,278592,3621319,
1999-09-07,943.92,0.7,0.07,0,947.34,959.01,943.92,280857,3800263,
1999-09-06,943.22,32.6,3.58,0,919.01,944.47,915.49,290481,3710885,
1999-09-03,910.62,11.65,1.3,0,902.29,920.82,887.76,318002,4831580,
1999-09-02,898.97,-6.55,-0.72,1,886.62,912.43,877.91,305808,4257162,
1999-09-01,905.52,-32.36,-3.45,1,944.5,947.47,905.52,316135,4588304,
1999-08-31,937.88,-4.69,-0.5,1,932.24,940.22,922.34,265484,3608701,
1999-08-30,942.57,-17.71,-1.84,1,962.14,970.26,942.41,300490,4018671,
1999-08-27,960.28,0.4,0.04,0,953.99,970.51,945.77,325167,4908183,
1999-08-26,959.88,-3.12,-0.32,1,971.14,978.4,955.87,366365,5110653,
1999-08-25,963,30.59,3.28,0,933.43,972.08,932.49,380361,5597799,
1999-08-24,932.41,14.83,1.62,0,927.81,939.43,917.41,343803,4518929,
1999-08-23,917.58,39.19,4.46,0,889.89,919.07,881.54,306431,4942133,
1999-08-20,878.39,7.21,0.83,0,873.1,879.18,859.77,255150,2879032,
1999-08-19,871.18,2.24,0.26,0,874.98,885.08,867.62,280273,3198646,
1999-08-18,868.94,-4.76,-0.54,1,861.86,878.68,841.27,326412,3823327,
1999-08-17,873.7,-33.58,-3.7,1,911.45,925.63,872.57,270865,3900555,
1999-08-16,907.28,-10.19,-1.11,1,904.22,924.8,895.11,219584,3218929,
1999-08-13,917.47,-31.88,-3.36,1,940.62,945,908.49,270181,3738478,
1999-08-12,949.35,5.27,0.56,0,946.48,958.83,939.58,255837,3483471,
1999-08-11,944.08,-24.58,-2.54,1,965.73,973.91,941.56,291835,4487293,
1999-08-10,968.66,19.69,2.07,0,949.77,968.85,944.7,291165,4541036,
1999-08-09,948.97,10.71,1.14,0,938.74,963.3,931.1,294556,4237305,
1999-08-06,938.26,-0.81,-0.09,1,944.35,959.78,924.12,236915,3113777,
1999-08-05,939.07,-36.38,-3.73,1,967.96,974.78,933.87,285808,3921032,
1999-08-04,975.45,2.12,0.22,0,977.12,995.08,973.9,381668,4971511,
1999-08-03,973.33,13.52,1.41,0,961,977.91,953.14,344336,5038221,
1999-08-02,959.81,-9.91,-1.02,1,967.7,982.32,939.6,352443,5537758,
1999-07-30,969.72,-28.99,-2.9,1,997.49,1010.89,957.28,405544,6830480,
1999-07-29,998.71,54.25,5.74,0,958.61,998.71,955.89,390695,5703881,
1999-07-28,944.46,15.61,1.68,0,923.94,972.96,919.65,394202,5820619,
1999-07-27,928.85,55.91,6.4,0,881.73,931.01,874.81,390091,4732396,
1999-07-26,872.94,-32.02,-3.54,1,891.38,902.68,860.13,349098,4456634,
1999-07-23,904.96,-71.7,-7.34,1,972.78,974.8,902.22,413126,5764117,
1999-07-22,976.66,11.55,1.2,0,957.99,977.49,935.22,397390,5526013,
1999-07-21,965.11,-33.34,-3.34,1,989.73,992.85,949.55,379600,5266203,
1999-07-20,998.45,-26.13,-2.55,1,1019.59,1027.13,998.42,406346,5341006,
1999-07-19,1024.58,3.76,0.37,0,1034.41,1044.28,1001.79,379346,5628233,
1999-07-16,1020.82,38.68,3.94,0,986.79,1022.13,983.58,360297,5360727,
1999-07-15,982.14,28.47,2.99,0,952.89,982.14,952.89,307739,4250607,
1999-07-14,953.67,-33.83,-3.43,1,987.72,997.07,953.67,349163,4742715,
1999-07-13,987.5,-16.75,-1.67,1,1000.14,1018.35,976.68,364176,4806040,
1999-07-12,1004.25,-23.68,-2.3,1,1031.31,1052.6,1001.41,489180,6625574,
1999-07-09,1027.93,28.82,2.88,0,999.75,1027.93,989.48,448719,6353393,
1999-07-08,999.11,-6.87,-0.68,1,1008.08,1022.88,997.99,441966,6074466,
1999-07-07,1005.98,16.55,1.67,0,990.74,1006.4,980.84,399675,6126997,
1999-07-06,989.43,26.59,2.76,0,962.48,989.43,953.64,341929,5185686,
1999-07-05,962.84,29.42,3.15,0,940.03,963.06,940.03,349839,5194022,
1999-07-02,933.42,13.44,1.46,0,920.03,934.88,919.62,300145,4948258,
1999-07-01,919.98,36.98,4.19,0,887.56,923.99,887.56,279152,4669694,
1999-06-30,883,-14.45,-1.61,1,899.61,909.33,872.32,259890,4037103,
1999-06-29,897.45,-5.6,-0.62,1,900.45,907.26,891.64,233322,3266877,
1999-06-28,903.05,20.97,2.38,0,882.43,907.41,882.43,229259,3489554,
1999-06-25,882.08,4.78,0.54,0,876.45,882.08,862.05,240575,3023180,
1999-06-24,877.3,-11.33,-1.27,1,889.85,902.45,877.3,278613,3703552,
1999-06-23,888.63,12.66,1.45,0,877.78,897.22,871.67,291170,4019067,
1999-06-22,875.97,6.97,0.8,0,867.94,881.12,861.17,310895,4092824,
1999-06-21,869,31.27,3.73,0,843.29,869.7,843.29,242846,3582856,
1999-06-18,837.73,5.47,0.66,0,833.52,850.95,827.21,196035,2546239,
1999-06-17,832.26,2.73,0.33,0,832.64,861.72,832.26,224398,3621551,
1999-06-16,829.53,25.81,3.21,0,805.07,833.52,805.07,175559,2421038,
1999-06-15,803.72,-18.19,-2.21,1,814.5,823.41,789.82,208134,2715320,
1999-06-14,821.91,-26.7,-3.15,1,844.28,844.28,811.02,208809,2753311,
1999-06-11,848.61,-7.45,-0.87,1,855.54,867.74,832.8,285123,3955214,
1999-06-10,856.06,52.6,6.55,0,804.76,856.06,793.15,232256,3624475,
1999-06-09,803.46,-50.14,-5.87,1,853.21,853.21,803.46,250992,3612256,
1999-06-08,853.6,11.28,1.34,0,844.39,854.56,830.67,307694,4412829,
1999-06-07,842.32,44.82,5.62,0,805.29,842.32,805.29,260400,3951230,
1999-06-04,797.5,19.29,2.48,0,779.34,801.94,779.34,205881,2978191,
1999-06-03,778.21,3.21,0.41,0,777.68,789.12,759.62,233429,3070111,
1999-06-02,775,21.28,2.82,0,754.63,784.73,754.63,235452,3186474,
1999-06-01,753.72,17.7,2.4,0,735.54,761.03,728.34,160908,2162874,
1999-05-31,736.02,3.78,0.52,0,732.43,747.97,732.43,185907,2219699,
1999-05-28,732.24,5.58,0.77,0,728.92,734.98,721.93,206054,2207946,
1999-05-27,726.66,6.61,0.92,0,724.03,742.37,723.07,235461,2955167,
1999-05-26,720.05,21.36,3.06,0,699.35,720.05,693.53,203932,2333754,
1999-05-25,698.69,3.09,0.44,0,694.33,704.01,690.04,153858,1843461,
1999-05-24,695.6,-14.89,-2.1,1,706.18,708.17,692.03,134666,1563660,
1999-05-21,710.49,1.89,0.27,0,709.03,715.81,699.64,170490,2029376,
1999-05-20,708.6,-26.38,-3.59,1,735.4,735.4,704.6,198030,2360636,
1999-05-19,734.98,5.69,0.78,0,729.49,740.26,726.22,229010,2639363,
1999-05-18,729.29,11.46,1.6,0,717.28,729.29,713.15,169131,1889508,
1999-05-17,717.83,-20,-2.71,1,737.77,737.77,716.42,173419,2033800,
1999-05-14,737.83,-4.54,-0.61,1,742.9,758.16,729.7,255149,2909812,
1999-05-13,742.37,-30.76,-3.98,1,773.34,774.01,742.37,293466,3524758,
1999-05-12,773.13,-8.28,-1.06,1,782.02,787.04,760.89,298315,3624585,
1999-05-11,781.41,-32.83,-4.03,1,814.07,820.36,781.39,367382,4520618,
1999-05-10,814.24,3.62,0.45,0,810.6,818.68,799.78,356625,4116407,
1999-05-07,810.62,0.08,0.01,0,811.39,826.04,806.08,376248,4700905,
1999-05-06,810.54,39.37,5.11,0,774.51,810.59,774.51,383619,4720255,
1999-05-04,771.17,14.64,1.94,0,756.77,776.26,756.77,327403,3894727,
1999-05-03,756.53,3.94,0.52,0,753.65,765.17,747.17,319727,3320016,
1999-04-30,752.59,-0.02,0,1,753.67,761.78,739.3,314755,3949046,
1999-04-29,752.61,-37.42,-4.74,1,788.66,789.93,752.61,332692,3874576,
1999-04-28,790.03,-3.95,-0.5,1,792.83,806.41,779.61,392375,4785319,
1999-04-27,793.98,17.68,2.28,0,777.78,795.94,774.25,372360,4945182,
1999-04-26,776.3,25.31,3.37,0,751.2,778.06,749.89,340061,4339240,
1999-04-23,750.99,10.59,1.43,0,740.75,762.56,740.75,303244,3759688,
1999-04-22,740.4,-2.86,-0.38,1,743.63,750.35,721.64,268284,3087516,
1999-04-21,743.26,-27.17,-3.53,1,769.2,772.67,743.26,336264,3919703,
1999-04-20,770.43,3.84,0.5,0,767.61,780.73,759.81,340105,4017339,
1999-04-19,766.59,41.45,5.72,0,727.24,766.59,727.24,315354,4073923,
1999-04-16,725.14,3.13,0.43,0,722,740.28,718.22,387939,4826310,
1999-04-15,722.01,34.6,5.03,0,687.68,722.03,687.68,370698,4044750,
1999-04-14,687.41,-2.39,-0.35,1,690.66,695.6,684.75,272609,2666081,
1999-04-13,689.8,0.16,0.02,0,689.51,701.03,683.09,318185,3005231,
1999-04-12,689.64,2.22,0.32,0,689.37,700.44,681.87,343317,3168671,
1999-04-09,687.42,6.23,0.91,0,682.49,692.02,677.47,342030,3243371,
1999-04-08,681.19,7.83,1.16,0,673.05,683.34,667.15,270583,2527217,
1999-04-07,673.36,6.63,0.99,0,667.31,690.52,667.31,318904,3357015,
1999-04-06,666.73,19.95,3.08,0,647.84,669.28,647.84,269134,2743393,
1999-04-02,646.78,9.89,1.55,0,638.27,651.94,638.27,262749,2632117,
1999-04-01,636.89,17.91,2.89,0,618.99,638.29,616.84,206112,2270814,
1999-03-31,618.98,0.93,0.15,0,618.17,622.91,614.83,165618,1720545,
1999-03-30,618.05,16.98,2.82,0,601.97,619.28,601.97,160001,1707711,
1999-03-29,601.07,-8.72,-1.43,1,606.65,606.81,596.73,151173,1486400,
1999-03-26,609.79,-1.28,-0.21,1,610.96,619.8,609.13,153964,1521504,
1999-03-25,611.07,-0.41,-0.07,1,610.89,621.18,604.62,205006,1939958,
1999-03-24,611.48,-2.86,-0.47,1,614.2,614.2,603.25,193840,1812976,
1999-03-23,614.34,6.6,1.09,0,607.97,614.34,603.44,163812,1599702,
1999-03-22,607.74,3.52,0.58,0,604.41,620.53,598.96,196402,2098711,
1999-03-19,604.22,25.24,4.36,0,579.48,606,579.48,183829,1836140,
1999-03-18,578.98,-21.54,-3.59,1,599.39,605.96,578.74,188122,1735652,
1999-03-17,600.52,-1.31,-0.22,1,603.22,613.35,598.49,276950,2485477,
1999-03-16,601.83,9.81,1.66,0,591.91,602.17,587.03,203417,1683128,
1999-03-15,592.02,1.22,0.21,0,591.65,604.82,589.63,234664,1958839,
1999-03-12,590.8,8.8,1.51,0,583.59,593.24,583.45,247653,1921868,
1999-03-11,582,12.73,2.24,0,569.33,587.65,568.34,242645,2151100,
1999-03-10,569.27,-3.58,-0.62,1,572.48,572.48,560.68,157426,1387809,
1999-03-09,572.85,1.01,0.18,0,572.15,580.58,565.34,217889,1941289,
1999-03-08,571.84,33.65,6.25,0,540.33,573.25,540.33,223095,1911582,
1999-03-05,538.19,5.9,1.11,0,532.08,540.82,525.44,145300,1258691,
1999-03-04,532.29,-2.2,-0.41,1,534.62,537.03,527.55,119408,994014,
1999-03-03,534.49,0.52,0.1,0,534.92,541.1,528.47,130704,1143920,
1999-03-02,533.97,13.91,2.67,0,521.97,543.58,521.97,156815,1302116,
1999-02-26,520.06,20.92,4.19,0,501.27,520.06,501.27,127012,954306,
1999-02-25,499.14,0.72,0.14,0,497.35,506.9,489.75,129439,817750,
1999-02-24,498.42,-4.46,-0.89,1,502.78,509.79,498.42,114833,770101,
1999-02-23,502.88,-5.61,-1.1,1,508.94,515.77,495.69,111718,810873,
1999-02-22,508.49,-13.69,-2.62,1,520.73,520.73,502.89,117542,799528,
1999-02-19,522.18,-14.23,-2.65,1,533.97,533.97,509.14,132800,1051186,
1999-02-18,536.41,-15.36,-2.78,1,552.83,556.96,536.16,122920,1049252,
1999-02-12,551.77,27.78,5.3,0,526.86,551.87,526.86,154762,1345446,
1999-02-11,523.99,-0.5,-0.1,1,523.99,534.88,523.08,120332,900439,
1999-02-10,524.49,1.11,0.21,0,522.64,525.54,507.87,148325,1211516,
1999-02-09,523.38,-22,-4.03,1,543.41,543.41,518.22,129978,1068266,
1999-02-08,545.38,-6.01,-1.09,1,552.04,558.88,545.38,135833,1260818,
1999-02-05,551.39,1.24,0.23,0,550.22,557.94,543.39,143485,1323144,
1999-02-04,550.15,-3.18,-0.57,1,553.12,558.26,542.94,133164,1199310,
1999-02-03,553.33,-13.95,-2.46,1,566.91,566.91,549.95,177480,1536360,
1999-02-02,567.28,-14.39,-2.47,1,581.87,583.26,562.37,201992,1790840,
1999-02-01,581.67,10.24,1.79,0,571.93,582.17,570.34,185070,1638419,
1999-01-29,571.43,-0.04,-0.01,1,570.69,576.14,563.73,177933,1519260,
1999-01-28,571.47,6.27,1.11,0,565.28,578.1,565.18,206551,1726290,
1999-01-27,565.2,33.97,6.39,0,532.7,565.2,532.7,191977,1599589,
1999-01-26,531.23,-8.53,-1.58,1,544.34,562.46,531.2,169700,1438509,
1999-01-25,539.76,-10.82,-1.97,1,551.36,557.06,538.35,162839,1364838,
1999-01-22,550.58,-31.46,-5.41,1,580.57,580.57,550.58,216857,1810884,
1999-01-21,582.04,-31.39,-5.12,1,611.51,611.51,581.88,206789,1862650,
1999-01-20,613.43,-4.69,-0.76,1,618.34,627.75,611.74,215276,2036362,
1999-01-19,618.12,-4.4,-0.71,1,622.86,631.58,606.52,289521,2433489,
1999-01-18,622.52,7.95,1.29,0,614.65,630.21,614.65,288867,2570013,
1999-01-15,614.57,10.15,1.68,0,604.32,619.3,600.38,295538,2188283,
1999-01-14,604.42,-28.61,-4.52,1,631.61,631.61,597.55,316402,2386418,
1999-01-13,633.03,1.84,0.29,0,631.29,640.05,622.37,326843,2697955,
1999-01-12,631.19,-9.76,-1.52,1,644.24,651.95,621.67,313905,2913118,
1999-01-11,640.95,14.62,2.33,0,627.14,642.02,627.14,336979,2902983,
1999-01-08,626.33,-11.26,-1.77,1,637.24,642.54,625.56,292231,2998811,
1999-01-07,637.59,25.23,4.12,0,615.24,638.41,615.24,299019,3217223,
1999-01-06,612.36,13.81,2.31,0,600.14,612.38,596.55,260320,2607061,
1999-01-05,598.55,10.98,1.87,0,588.32,599.9,585.71,252579,2434261,
1999-01-04,587.57,25.11,4.46,0,565.1,600.45,565.1,198369,2561246,
1998-12-28,562.46,7.1,1.28,0,557.09,571.02,556.96,248464,2437602,
1998-12-24,555.36,1.83,0.33,0,554.58,561.47,547.8,231842,1984974,
1998-12-23,553.53,5.78,1.06,0,551.83,564.21,545.3,231043,1896977,
1998-12-22,547.75,-17.52,-3.1,1,565.06,572.86,546.03,304126,2393607,
1998-12-21,565.27,40.42,7.7,0,527.06,565.27,527.06,258943,2272172,
1998-12-18,524.85,-4.04,-0.76,1,528.3,537.56,515.74,234483,1911906,
1998-12-17,528.89,-17.08,-3.13,1,544.44,544.44,518.57,243990,1914783,
1998-12-16,545.97,-33.89,-5.84,1,579.42,599.32,539.55,394136,3301500,
1998-12-15,579.86,20.56,3.68,0,560.04,586.11,554.2,331135,3091433,
1998-12-14,559.3,4.13,0.74,0,555.03,570.54,541.26,330022,3025036,
1998-12-11,555.17,-12.44,-2.19,1,568.02,576.14,551.67,335464,2933410,
1998-12-10,567.61,41.09,7.8,0,526.85,568.8,526.85,357467,3142141,
1998-12-09,526.52,16.67,3.27,0,509.96,526.52,509.96,304745,2301079,
1998-12-08,509.85,-4.67,-0.91,1,512.55,541.23,505.35,329461,2583786,
1998-12-07,514.52,23.81,4.85,0,491.09,518.22,491.09,328263,2376256,
1998-12-05,490.71,24.37,5.23,0,469.63,496.13,469.63,180549,1291206,
1998-12-04,466.34,18.23,4.07,0,449.15,466.34,446.82,244841,1577922,
1998-12-03,448.11,1.76,0.39,0,447.87,455.66,447.87,206905,1250056,
1998-12-02,446.35,0.39,0.09,0,446.17,449.6,442.14,206682,1030657,
1998-12-01,445.96,-5.92,-1.31,1,451.85,451.85,438.42,191708,979804,
1998-11-30,451.88,-3.78,-0.83,1,455.44,461.16,450.31,238354,1239533,
1998-11-28,455.66,8.66,1.94,0,447.06,457,447.06,136736,696102,
1998-11-27,447,0.41,0.09,0,445.97,450.29,439.19,167643,818606,
1998-11-26,446.59,-17.42,-3.75,1,462.95,465.23,446.59,213502,1021494,
1998-11-25,464.01,3.23,0.7,0,461.27,467.13,457.87,220864,1169563,
1998-11-24,460.78,6.83,1.5,0,454.5,466.34,454.5,187198,1050964,
1998-11-23,453.95,-3.45,-0.75,1,452.91,458.17,446.4,186095,1011545,
1998-11-21,457.4,4.47,0.99,0,453.55,459.5,448.18,113331,652143,
1998-11-20,452.93,11.87,2.69,0,443.34,464.12,440.87,243187,1629563,
1998-11-19,441.06,17.32,4.09,0,422,441.06,422,185422,1098218,
1998-11-18,423.74,-0.69,-0.16,1,425.78,428.33,420.64,162222,898471,
1998-11-17,424.43,2.22,0.53,0,423.59,432.3,423.59,166985,978183,
1998-11-16,422.21,7.99,1.93,0,418.61,426.07,412.56,166947,839438,
1998-11-14,414.22,9.92,2.45,0,404.75,414.71,404.75,108394,610020,
1998-11-13,404.3,0.78,0.19,0,402.61,405.37,396.51,122672,603262,
1998-11-12,403.52,2.82,0.7,0,402.7,407.63,400.72,132653,651750,
1998-11-11,400.7,-2.54,-0.63,1,401.6,406.72,393.98,143347,687115,
1998-11-10,403.24,-21.21,-5,1,423.2,423.2,403.24,206996,927201,
1998-11-09,424.45,7.39,1.77,0,416.74,424.45,413.06,205814,937273,
1998-11-07,417.06,0.76,0.18,0,416.8,420.39,412.07,128038,514396,
1998-11-06,416.3,-1.9,-0.45,1,419.34,436.12,416.07,233513,1328618,
1998-11-05,418.2,4.73,1.14,0,415.45,420.46,410.54,204123,1029167,
1998-11-04,413.47,5.83,1.43,0,407.5,413.49,401.79,152806,830332,
1998-11-03,407.64,3.03,0.75,0,405.12,416.1,402.7,163449,917543,
1998-11-02,404.61,1.17,0.29,0,406.97,410.84,403.02,145796,906605,
1998-10-31,403.44,18.69,4.86,0,392.41,404.62,392.41,100373,927062,
1998-10-30,384.75,14.45,3.9,0,373.23,389.06,373.23,119627,742153,
1998-10-29,370.3,6.39,1.76,0,365.11,374.31,363.68,96927,544548,
1998-10-28,363.91,3.48,0.97,0,360.58,367.7,359.12,93456,476188,
1998-10-27,360.43,-12.89,-3.45,1,371.57,371.57,353.69,93818,529429,
1998-10-26,373.32,-7.49,-1.97,1,380.6,380.6,372.1,92888,468023,
1998-10-24,380.81,1.98,0.52,0,379.07,383.68,379.07,72456,327241,
1998-10-23,378.83,-3.69,-0.96,1,383.13,384.84,374.14,125778,635933,
1998-10-22,382.52,1.72,0.45,0,380.33,388.16,378.82,139235,629527,
1998-10-21,380.8,-7.55,-1.94,1,390.41,394.59,379.52,167870,901986,
1998-10-20,388.35,14.38,3.85,0,372.87,388.35,370.19,122524,699705,
1998-10-19,373.97,-9.5,-2.48,1,385.12,387.33,371.25,129126,692862,
1998-10-17,383.47,9.46,2.53,0,374.05,383.47,374.05,71941,435061,
1998-10-16,374.01,5.27,1.43,0,375.34,385.03,370.28,143563,1064933,
1998-10-15,368.74,22.61,6.53,0,347.99,369.04,347.99,135818,889801,
1998-10-14,346.13,0.05,0.01,0,347.25,347.96,340.03,98001,556537,
1998-10-13,346.08,-6.09,-1.73,1,352.77,358.31,344.91,136352,762111,
1998-10-12,352.17,13.74,4.06,0,339.71,353.54,336.12,135188,760326,
1998-10-10,338.43,10.47,3.19,0,331.66,340.93,331.66,81335,536761,
1998-10-09,327.96,22.74,7.45,0,310.37,328.61,310.37,113292,627198,
1998-10-08,305.22,-8.27,-2.64,1,315.41,320.97,305.22,93087,438753,
1998-10-07,313.49,5.24,1.7,0,309.84,315.98,309.84,70437,354014,
1998-10-02,308.25,2.61,0.85,0,304.78,308.44,302.71,68479,301610,
1998-10-01,305.64,-4.68,-1.51,1,309.52,309.52,304.3,61360,287009,
1998-09-30,310.32,-2.01,-0.64,1,311.97,313.51,308.96,74743,462364,
1998-09-29,312.33,6.6,2.16,0,305.78,312.36,305.14,61598,294554,
1998-09-28,305.73,-0.57,-0.19,1,307.82,312.92,305.38,53973,292210,
1998-09-26,306.3,2.51,0.83,0,303.94,306.3,302.83,41895,199113,
1998-09-25,303.79,-6.96,-2.24,1,309.97,309.97,302.58,58286,379599,
1998-09-24,310.75,18.82,6.45,0,293.48,310.75,293.48,80548,496980,
1998-09-23,291.93,-0.68,-0.23,1,291.81,292.83,287.46,52480,300909,
1998-09-22,292.61,-4.84,-1.63,1,297.1,299.65,292.58,56454,297985,
1998-09-21,297.45,-3.78,-1.25,1,301.25,301.25,295.63,61091,288872,
1998-09-19,301.23,-0.98,-0.32,1,300.23,301.79,298.12,38927,215477,
1998-09-18,302.21,-8.67,-2.79,1,308.31,308.31,299.17,68678,386879,
1998-09-17,310.88,-2.29,-0.73,1,313.39,315,310.88,67339,370106,
1998-09-16,313.17,2.88,0.93,0,310.42,314.82,310.42,63602,314271,
1998-09-15,310.29,-3.95,-1.26,1,313.91,315.45,307.27,86427,406497,
1998-09-14,314.24,-6.09,-1.9,1,319.24,319.24,313.84,77557,356088,
1998-09-12,320.33,-0.28,-0.09,1,320.57,321.34,317.71,49865,227064,
1998-09-11,320.61,-18.34,-5.41,1,329.24,329.24,320.61,79424,413946,
1998-09-10,338.95,9.73,2.96,0,329.27,338.95,326.86,105871,589715,
1998-09-09,329.22,2.87,0.88,0,327.43,329.97,324.11,91644,433558,
1998-09-08,326.35,-1.87,-0.57,1,329.76,334.42,324.77,86312,476642,
1998-09-07,328.22,12.39,3.92,0,316.41,328.22,316.41,89797,453815,
1998-09-05,315.83,1.61,0.51,0,314.48,316.03,313.89,40947,185605,
1998-09-04,314.22,-0.56,-0.18,1,314.47,318.73,314.06,72664,354776,
1998-09-03,314.78,0.38,0.12,0,314.95,315.97,311.58,83729,386441,
1998-09-02,314.4,4.69,1.51,0,311.42,317.19,311.42,84374,427069,
1998-09-01,309.71,-0.45,-0.15,1,309.74,312.66,306.12,81781,394681,
1998-08-31,310.16,5.37,1.76,0,307.52,311.7,307.37,75234,333891,
1998-08-29,304.79,-4.53,-1.46,1,307.3,307.3,304.12,48324,212465,
1998-08-28,309.32,-4.6,-1.47,1,308.98,309.32,302.63,79409,387316,
1998-08-27,313.92,-3.64,-1.15,1,317.13,317.13,311.57,81256,359537,
1998-08-26,317.56,7.33,2.36,0,311.07,319.73,311.07,93220,468671,
1998-08-25,310.23,5.08,1.66,0,305.29,313.3,305.29,72710,391295,
1998-08-24,305.15,-0.18,-0.06,1,305.39,308.23,302.3,61766,322303,
1998-08-22,305.33,-11.29,-3.57,1,315.58,315.58,303.62,46096,241135,
1998-08-21,316.62,0.03,0.01,0,317.6,319.41,313.91,94039,496171,
1998-08-20,316.59,14.69,4.87,0,303.19,317.64,301.76,91661,511421,
1998-08-19,301.9,10.75,3.69,0,294.13,303.07,294.13,77474,388126,
1998-08-18,291.15,-10.47,-3.47,1,296.64,296.64,288.06,79558,334960,
1998-08-17,301.62,-2.99,-0.98,1,304.4,305.77,301.62,63635,274892,
1998-08-14,304.61,1.6,0.53,0,302.73,305.79,297.33,69177,338904,
1998-08-13,303.01,-2.34,-0.77,1,305.38,308.04,302.59,72531,353331,
1998-08-12,305.35,-5.9,-1.9,1,309.37,309.37,301.74,67355,386240,
1998-08-11,311.25,-0.7,-0.22,1,312.52,318.92,311.25,72033,336332,
1998-08-10,311.95,-2.36,-0.75,1,314.46,315.79,308.37,75866,304664,
1998-08-08,314.31,-7.4,-2.3,1,320.78,320.78,314.31,48830,216044,
1998-08-07,321.71,1.14,0.36,0,320.66,324.22,319.52,75818,394472,
1998-08-06,320.57,-2.26,-0.7,1,320.31,324.37,318.1,85472,352012,
1998-08-05,322.83,-10.37,-3.11,1,333.82,335.36,317.22,91424,441032,
1998-08-04,333.2,3.73,1.13,0,328.1,335.1,326.34,75553,341434,
1998-08-03,329.47,-8.02,-2.38,1,336.12,338.71,329.44,83775,339762,
1998-08-01,337.49,-5.84,-1.7,1,341.85,341.85,336.55,68303,295213,
1998-07-31,343.33,-1.58,-0.46,1,346.05,349.05,340.03,133075,603576,
1998-07-30,344.91,0.5,0.15,0,343.97,346.92,339.35,94242,468453,
1998-07-29,344.41,9.08,2.71,0,337.13,354.34,337.13,112491,698883,
1998-07-28,335.33,5.53,1.68,0,329.98,335.33,329.98,67793,367403,
1998-07-27,329.8,1.36,0.41,0,328.83,332.72,323.9,76276,495660,
1998-07-25,328.44,-15.35,-4.46,1,340.34,340.78,327.89,68794,358098,
1998-07-24,343.79,2.33,0.68,0,340.91,347.96,334.26,113725,538816,
1998-07-23,341.46,-20.61,-5.69,1,362.49,366.57,341.46,120826,634262,
1998-07-22,362.07,-2.69,-0.74,1,364.74,366.04,357.63,159602,726936,
1998-07-21,364.76,-0.42,-0.12,1,366.76,374.08,364.24,134941,893870,
1998-07-20,365.18,21,6.1,0,348.64,365.18,345.8,121264,781181,
1998-07-18,344.18,13.83,4.19,0,333.13,353.22,333.13,76193,517514,
1998-07-16,330.35,16.93,5.4,0,314.68,330.35,314.68,82184,530153,
1998-07-15,313.42,6.69,2.18,0,307.99,316.1,307.99,81681,417678,
1998-07-14,306.73,5.36,1.78,0,301.91,306.79,301.91,59446,273539,
1998-07-13,301.37,-3.6,-1.18,1,303.74,304.91,299.68,55536,294930,
1998-07-11,304.97,-4.31,-1.39,1,307.34,307.34,302.98,43215,197943,
1998-07-10,309.28,-9.74,-3.05,1,319.3,320.76,306.41,81850,408294,
1998-07-09,319.02,0.23,0.07,0,319.9,323.66,316.62,85581,429802,
1998-07-08,318.79,1.29,0.41,0,321.49,323.4,318.01,85562,419653,
1998-07-07,317.5,7.89,2.55,0,310.48,319.97,310.48,76108,416736,
